Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
Samsung Galaxy S7 G930F,"June 27, 2016",5.0,Five Stars,Awesome phone and using straight talk couldn't be happier
Samsung Galaxy S7 G930F,"July 20, 2016",5.0,the greatest phone ever,the greatest phone ever
Samsung Galaxy S7 G930F,"September 29, 2016",5.0,Five Stars,Arrived and works great!
Samsung Galaxy S7 G930F,"August 2, 2016",5.0,Fantastic Phone,Amazing phone..superb display and speed. Really like it
Samsung Galaxy S7 G930F,"June 13, 2016",5.0,This is an amazing phone. I've been using it for a week ...,"This is an amazing phone. I've been using it for a week now, and it's a MAJOR improvement over the S4 I used to have. The international version worked perfectly in Argentina (where I use it) only by cutting the previous simcard to the appropriate size."
Samsung Galaxy S7 G930F,"July 31, 2016",5.0,Five Stars,Excellent product. Shipping was quicker than expected.
Samsung Galaxy S7 G930F,"October 27, 2016",1.0,DO NOT BUY THIS PHONE.,"I bought this product at the end of the August and it worked well until two days ago. Two days ago it stopped working, the only thing I can see is a black screen and a blue light at the top of the phone and that is all. I tried to reset or restart the phone, but nothing worked. Unfortunately, I have just read the comments and learned that many people had the same problem. So if you are reading comments considering buying this phone. My recommendation is clear, don't buy it. And additionally, I contact with Amazon, and they told me that there is nothing that they can do."
Samsung Galaxy S7 G930F,"May 17, 2016",5.0,Five Stars,excelente
Samsung Galaxy S7 G930F,"July 22, 2016",5.0,Five Stars,Awesome
Samsung Galaxy S7 G930F,"June 18, 2016",5.0,S7 is a saweet phone.,I ordered the S7 Samsung Galaxy S7 Factory Unlocked Phone 32 GB - International Version G930F - Black Oynx. After contacting the seller to make sure it was a authentic international they assured me it was. When I first received it I looked for the original box and it was. I took the phone out and turned it on to make sure it was real and not a fake. It was just like he said it was a authentic  international S7.I have had the phone just over 2 weeks now and love it. It takes awesome pictures even in low light. I really like the video quality. You can even do slo motion or hyper speed. I am still learning all this phone can do. I would suggest getting a 128 gig or bigger sd card and a cover because it does show fingerprints and is a bit slippery. I am very happy with the phone and the seller!
Samsung Galaxy S7 G930F,"April 19, 2016",5.0,VERY VERY HAPPY,I'm very happy with the phone Its exactly how it was described
Samsung Galaxy S7 G930F,"May 15, 2016",5.0,Five Stars,Awesome phone!! Love it! Best I've ever had!!
Samsung Galaxy S7 G930F,"January 6, 2017",5.0,Five Stars,great phone
Samsung Galaxy S7 G930F,"December 10, 2016",5.0,Excellent!,Great product!
Samsung Galaxy S7 G930F,"July 26, 2016",4.0,"Fast, Sleek, Disappointing lack of an IR blaster","Alright, I got my s7 around late march,  (yes, just in time to miss every special offer with the gear vr) and I have to say, I absolutely love this phone. It is, as expected, the FASTEST phone I have ever had, considering it has better processing speeds than normal computers did a few years ago, and it looks GREAT. Yes, they did come with android upgrades in general, but Samsung has made MASSIVE improvements to their UI, ease of access connection speeds, and an amazing screen just overall. However, there are some issues that I have with it, things I wish were included, and just overall some comments about the phone and features1) BATTERY LIFE. Now, I understand that people have been commending it for its battery life, but I personally find it running out all too often. It seems that every flagship phone of this generation has been jumping on the Quad-HD bandwagon, and the s7 is no different. Yes, it looks slightly better, but, according to logic and IN MY EXPERIENCE, it drains battery life WAY faster than the max 1080p screen of old. One of the main differences between this device, and the LG G3 ,the flagship that basically pioneered the Quad-HD phone space, is that the s7 does not have a removable battery. On top of that, there is the adaptive display, which unlike 2k, (Quad-HD) makes a huge difference, making the screen extremely vibrant and attractive. HOWEVER, this drains a ton of battery too in my experience; thankfully you can turn it off. Also, is it just me, or does the battery DRAIN faster when charged with fast charge, too.2) PHYSICAL GLASS. Alright, I'm going to be perfectly honest, most of this is more of a pro than a con, but I would just like to comment on the corning gorilla glass 4 that this phone has both on front and back. The glass on the front I'd say is pretty great. I have for some reason treated this phone worse than I have with any other, but it's held up amazingly. There are minimal scratches and even after a freak Pokemon Go accident that would've completely shattered the screen of any phone I've ever had, it was left with a small CHIP in the right-hand corner. Yes, a CHIP. Now, I know by the way I said it, it sounds like a bad thing, but I thought it was amazing. I mean, I threw that thing HARD, and I think, the fact that it chipped rather than shatter into a million pieces was a REALLY good thing(picture of crack attached[if you can even see it]). Now for the back. I hate that it has a glass back. Yes, it looks nice, and yes, I always have a case protecting it anyway, but for those who don't believe in cases, and like many users, hate the active series, I don't care what kind of glass you put on the back, it will not be as durable as a GOOD metal back.3) Lack Of An IR Blaster. Now I know this was an unusual feature to be integrated into a smartphone in the first place, but I really do miss the IR blaster. It was so very convenient to be able to replace every remote in your house without separate, $100-300 hardware. Yes, it was a little finicky, but I think that calls for improvement, not SCRAPPING IT ENTIRELY.  I get it though, it was a thing that no average user really used, or even KNEW about, and that made it not worth even including because it raised the production value, but I LIKED IT. It was VERY NICE.4) WATERPROOFING. This one is most definitely a pro. I quite like the waterproofing of the s7. As I said, I have treated this phone worse than any I have ever had, and that includes taking it places where I thought it might get really wet, like I mean soaking. Well, it has held up amazingly so far, accidental drops in sinks and similar things proved to be absolutely nothing to this phone, and I have tested it in the very hot shower with great results.5) SAMSUNG PAY. Alright, I'll say it, I love Samsung Pay. It is so convenient, and hilarious blowing cashiers' minds wherever you go. Although, there are some issues with this too, however pretty minor and some easily fixable. The few issues that I have with samsung pay are:A) the lack of support for banks and credit cards that are not partnered with Samsung. I understand that this could be for a few reasons, either some banks are too small, neither are nor wish to be associated with Samsung, and for security reasons, but that doesn't change that you just can't use some cards on samsung play that you would very much like to use, and that I believe that Samsung could fix this by pushing harder to partner with every bank they can, even if it means setting up the systems for them.B) The difficulty involved with the use of Samsung Pay. This includes the fact that getting the card to read is pretty difficult, and even if you know how to do it perfectly, sometimes it takes a couple tries, and the ignorance of just about every snarky cashier on Earth, not letting you even attempt to pay with Samsung Pay, because ""they don't have the system set up.""Overall, as I said, this is an amazing phone, great choice for a flagship, but there are some issues, missed opportunities, and good things that stood out about the galaxy s7 that I thought were worth mentioning in this review. And I realize this was probably a very negative sounding review in contrast to my ratings, but I really do love this phone, I just think the good things don't really need explainingNOTE: This is my own written review, HOWEVER, I previously posted it on the Samsung website as an entry to a sweepstakes. Also, I did not purchase the phone from amazon, nor did I purchase mine unlocked, so I cannot speak to the compatibility of this unlocked item with different sim cards, but I felt the need to post it here, as it is the exact same product, and this is the listing directly from Samsung.PICTURE: The chip on my screen mentioned above"
Samsung Galaxy S7 G930F,"May 31, 2016",3.0,Samsung S7  good and curiously deficient.....both ....,The charger is  way too complicated....and using European plugs  and  three different adapters to get it charged is a curious way to  sell a phone.... It works and the camera quality if wonderful.....heavy  and does not hold a charge for long......but  the functioning phone and apps are  thoroughly  impressive....
Samsung Galaxy S7 G930F,"July 14, 2016",4.0,Four Stars,Good phone
Samsung Galaxy S7 G930F,"August 17, 2016",5.0,Great,Good
Samsung Galaxy S7 G930F,"May 24, 2016",5.0,Five Stars,PERFECT  the best
Samsung Galaxy S7 G930F,"April 28, 2016",5.0,Just Great,"Great Spec, Great Color, Great Samsung"
Samsung Galaxy S7 G930F,"July 16, 2016",4.0,Four Stars,Very good
Samsung Galaxy S7 G930F,"September 30, 2016",5.0,Five Stars,Everything was great 5 stats
Samsung Galaxy S7 G930F,"August 20, 2016",5.0,Five Stars,It is great!
Samsung Galaxy S7 G930F,"May 19, 2016",5.0,Buy it!,This phone was as described.  It has all the great features you expect from a Galaxy phone plus some.  The camera quality is great and when adding an online storage option you never have to worry about space.  I bought this phone because they put the SD card slot back which allowed me to put a 128GB card in to give more space.  I would highly recommend this phone to anyone who is currently looking to upgrade.
Samsung Galaxy S7 G930F,"July 4, 2016",5.0,Five Stars,excelent!
Samsung Galaxy S7 G930F,"August 30, 2016",5.0,Five Stars,ok
Samsung Galaxy S7 G930F,"April 27, 2016",5.0,Five Stars,It's amazing. Is the better cellular that I had!
Samsung Galaxy S7 G930F,"May 16, 2016",5.0,Five Stars,"Came as expected, working perfectly"
Samsung Galaxy S7 G930F,"June 4, 2016",5.0,Five Stars,im in loveeee
Samsung Galaxy S7 G930F,"August 31, 2016",5.0,Five Stars,Amazing
Samsung Galaxy S7 G930F,"June 26, 2016",5.0,Good,Okey. Good product
Samsung Galaxy S7 G930F,"August 5, 2016",5.0,Five Stars,excellent!!!!!!!!!!
Samsung Galaxy S7 G930F,"May 30, 2016",5.0,Five Stars,Excellent device.
Samsung Galaxy S7 G930F,"June 13, 2016",5.0,Five Stars,very good
Samsung Galaxy S7 G930F,"January 26, 2017",3.0,Selfie camera problem,"If you intend to take quality selfies with this phone then think again.I noticed the first selfie seemed smooth without any details and immediately tried to turn off Beauty Mode. After no luck still, I Googled for 'S7 blurry front camera' and found others with the same problem as me.It turns out that the front camera is not focusing on subjects right in front of it but to infinity instead. The result is sharp backgrounds and out-of-focus foreground subjects with a smooth look.Apparently the issue only exists on S7's made in Vietnam and not the ones coming from Korea but I'm not sure how to tell which one you're getting.Even though I don't take selfies, I ended up returning the phone because I see it as defective.Besides this one issue, I still think the phone and the rear camera is superb."
Samsung Galaxy S7 G930F,"October 15, 2016",5.0,Perfect product,Yes
Samsung Galaxy S7 G930F,"May 2, 2016",5.0,Five Stars,Well satisfied.
Samsung Galaxy S7 G930F,"July 24, 2016",5.0,Solid Phone. No LTE issues in US on ATT.,Bought the International version even though I live in the US. I'm using ATT GoPhone plan and I do not have a problem getting LTE coverage. So the fact that this phone is missing one LTE Band isn't a big deal. Switched from a OnePlus One to the Galaxy S7 and I have zero regrets.
Samsung Galaxy S7 G930F,"June 6, 2016",5.0,Five Stars,perfect! no further comments
