TextTopic4_raw1,TextTopic4_raw2,TextTopic4_raw3,TextTopic4_raw4,TextTopic4_raw5,TextTopic4_raw6,TextTopic4_raw7,TextTopic4_raw8,TextTopic4_raw9,TextTopic4_raw10,TextTopic4_raw11,TextTopic4_raw12,TextTopic4_raw13,TextTopic4_raw14,TextTopic4_raw15,TextTopic4_raw16,TextTopic4_raw17,TextTopic4_raw18,TextTopic4_raw19,TextTopic4_raw20,TextTopic4_raw21,TextTopic4_raw22,TextTopic4_raw23,TextTopic4_raw24,TextTopic4_raw25,TextTopic4_raw26,TextTopic4_raw27,TextTopic4_raw28,TextTopic4_raw29,TextTopic4_raw30,TextTopic4_raw31,TextTopic4_1,TextTopic4_2,TextTopic4_3,TextTopic4_4,TextTopic4_5,TextTopic4_6,TextTopic4_7,TextTopic4_8,TextTopic4_9,TextTopic4_10,TextTopic4_11,TextTopic4_12,TextTopic4_13,TextTopic4_14,TextTopic4_15,TextTopic4_16,TextTopic4_17,TextTopic4_18,TextTopic4_19,TextTopic4_20,TextTopic4_21,TextTopic4_22,TextTopic4_23,TextTopic4_24,TextTopic4_25,TextTopic4_26,TextTopic4_27,TextTopic4_28,TextTopic4_29,TextTopic4_30,TextTopic4_31,_DOCUMENT_,F1,F2,F3,F4,F5,CLUSTER,DISTANCE
0.000,0.000,0.000,0.376,0.000,0.000,0.130,-.026,0.007,0.007,0.033,0.000,0.010,0.024,-.004,0.003,-.007,0.019,0.015,-.011,0.003,0.013,0.016,0.003,0.025,-.019,0.124,0.031,0.125,-.031,-.043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1415,Samsung Galaxy S7 G930F,"June 9, 2016",5,great esthetics and Samsung always delivers,"I am a Samsung fanboy. I wanted a phone that did it all....style, performance, great esthetics and Samsung always delivers.",2,0.2906120704
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.159,0.000,0.012,-.021,0.009,0.000,0.000,0.008,0.000,-.016,0.021,0.000,0.000,0.002,-.007,0.000,0.023,-.020,-.013,0.146,0.053,-.024,0.024,0.369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1416,Samsung Galaxy S7 G930F,"January 19, 2017",4,Unfortunately I received a locked device instead of unlocked as ...,Unfortunately I received a locked device instead of unlocked as I had ordered. In the end I took it to a lab that onen the device.I called the supplier and described the problem,3,0.4398630313
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,Samsung Galaxy S7 G930F,"April 26, 2017",5,Five Stars,excellent,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,-.012,0.383,-.027,-.014,0.000,0.279,0.000,0.000,-.018,0.039,0.020,0.000,0.000,0.000,0.031,0.018,0.000,0.000,0.000,0.029,-.029,0.024,-.035,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,Samsung Galaxy S7 G930F,"June 6, 2017",5,Five Stars,Excellent product quality,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.494,0.337,-.016,0.008,0.008,0.081,-.011,0.012,-.010,-.012,0.004,0.018,0.019,0.012,0.002,0.004,-.021,0.003,0.034,0.008,0.029,-.017,-.003,0.043,-.004,0.009,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,Samsung Galaxy S7 G930F,"March 30, 2018",5,brand new and original,great phone everything was brand new  came in original packaging,2,0.4479599247
0.602,0.000,0.000,0.000,0.000,0.000,0.117,-.009,-.008,0.007,-.012,0.000,0.000,0.021,0.000,0.000,0.126,-.016,0.000,-.007,0.009,0.016,0.016,-.006,0.000,0.003,0.040,-.024,0.000,0.015,0.169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1420,Samsung Galaxy S7 G930F,"June 1, 2017",5,Besides this small inconvenience it's a great device. Brasilians remember that the charger plug is ...,As it's produced in some Arab places I can't exclude ramadan from i'ts planner. Besides this small inconvenience it's a great device. Brasilians remember that the charger plug is not the same standard from Brazil.,2,0.5754196667
0.000,0.000,0.000,0.000,0.000,0.000,-.014,0.000,0.000,0.271,-.014,0.020,0.020,0.000,0.000,0.000,-.013,0.000,0.000,0.000,0.000,-.001,0.015,0.000,-.016,-.018,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,Samsung Galaxy S7 G930F,"February 1, 2018",5,Five Stars,Fits perfect excellent job.,2,0.1591129213
0.000,0.000,0.000,1.212,0.000,0.000,0.270,0.008,0.020,0.019,0.066,0.209,0.019,-.012,0.059,0.016,0.014,0.012,0.059,0.006,0.092,-.014,0.041,-.018,0.129,-.053,0.025,0.008,-.027,-.004,-.019,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1422,Samsung Galaxy S7 G930F,"September 4, 2017",5,Great phone. I have had it about a 8 ...,Great phone. I have had it about a 8 months now. Works great and takes a beating when I'm at work. Still a fast phone to work with. Haven't even begun to use up the internal memory let alone the external that I added in.,2,1.1086821299
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.129,-.012,0.018,0.010,0.025,0.005,0.253,-.009,0.005,-.020,0.031,0.018,0.000,0.023,0.035,0.002,0.101,0.108,0.039,0.040,0.050,-.015,0.039,-.034,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1423,Samsung Galaxy S7 G930F,"November 12, 2016",1,Stopped working after only 3 months,Purchased this product at the end of July and it no longer worked by the beginning of Nov.  Do not buy this product.  I have had a similar problem as stated in many of the reviews.,4,0.2442370934
0.000,0.000,0.847,0.000,0.000,0.000,0.016,-.003,0.023,0.008,-.001,0.044,0.232,0.001,-.014,0.294,0.005,0.008,0.000,0.011,0.004,-.015,0.003,-.003,0.124,-.029,-.004,0.001,-.004,-.003,0.002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1424,Samsung Galaxy S7 G930F,"July 11, 2016",5,Love this phone,Love this gold color...the phone works really good with metropcs,2,0.805231896
0.000,0.000,0.000,0.333,0.000,0.000,0.000,-.023,-.005,0.000,0.387,0.184,0.000,0.000,0.217,0.004,0.004,-.032,-.016,-.011,0.006,0.038,-.014,0.003,0.081,-.039,0.000,-.015,0.001,0.000,0.022,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,Samsung Galaxy S7 G930F,"June 17, 2017",5,awesome,My aunt loves work great and love 32gb space internal. Amazon awesome different and shapes,2,0.2517403448
0.000,0.000,0.000,0.878,0.000,0.000,0.000,0.031,0.003,0.000,-.004,0.025,0.010,0.000,0.000,0.008,-.006,0.005,0.005,0.000,0.063,0.004,0.007,-.008,0.071,-.069,0.007,0.014,0.017,0.000,-.003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,Samsung Galaxy S7 G930F,"December 15, 2016",1,DO NOT PURCHASE.,"Broke down after 4 months use. Keeps rebooting and is unusable. Safe boot, factory reset, stock firmware installation with odin, you name it, I did it. Didn't work.",4,0.7188431093
0.000,0.000,0.000,0.000,0.000,0.423,0.015,-.017,0.022,0.007,-.020,0.245,0.194,0.001,0.040,0.009,0.009,0.028,0.000,0.011,0.014,-.010,0.277,0.033,0.133,0.008,-.004,0.014,-.028,0.050,-.018,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1427,Samsung Galaxy S7 G930F,"January 12, 2017",5,I love the poduct but we had some trouble with the ...,I love the poduct but we had some trouble with the delivery. I would have expected Amazon to behave differently but oh well....Phone works great.,2,0.3813565263
0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.057,0.025,0.007,0.036,0.013,0.020,-.007,0.007,0.012,0.011,0.094,0.011,0.018,0.158,-.005,0.018,0.004,-.010,-.068,0.019,0.007,0.000,0.214,-.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1428,Samsung Galaxy S7 G930F,"August 25, 2017",5,Great,Im using this phone now for a month and I have had no issues so far. I will be back in another few months to review my review,2,0.1591129213
0.000,0.000,0.000,0.615,0.000,0.000,0.172,-.020,0.015,0.008,-.001,0.280,0.221,0.029,0.046,0.010,0.003,0.034,0.000,-.008,0.016,-.017,0.020,-.052,0.121,0.024,0.024,-.030,-.057,-.004,0.002,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1429,Samsung Galaxy S7 G930F,"April 12, 2016",5,Works Great on AT&T,"I love this phone, great battery life and FAST. Works great on AT&T",2,0.5186820235
0.000,0.000,0.000,0.237,0.000,0.000,0.018,0.140,0.016,0.008,0.000,0.022,0.022,-.017,-.006,0.010,-.016,0.027,0.011,0.007,0.094,0.037,-.002,0.098,0.090,0.005,0.285,0.061,0.070,0.001,-.079,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1430,Samsung Galaxy S7 G930F,"December 19, 2016",1,Don't buy it - since you can not get any support from Samsung when there is an issue,"I bought this phone from Amazon (sold by Amazon) on April. Initially the phone worked fine for a couple months, then it started to frozen while I was using it. I tried to reboot the phone, then it just hangs at the boot-up. I called the Samsung support, and they won't help you since it's an international version. I tried to see if I can get some help from Amazon and no luck.It really sucks when there is problem.Don't buy it.",4,0.1763975897
0.000,0.000,0.384,0.000,0.000,0.000,0.191,0.011,-.006,0.000,0.009,0.411,0.000,0.038,0.021,0.037,-.017,-.032,0.000,-.013,0.010,0.003,0.000,0.005,0.149,0.043,-.047,-.017,0.015,0.000,0.083,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1431,Samsung Galaxy S7 G930F,"August 26, 2017",5,Beauty and Tech,Works as great as it looks.  A great bargain,2,0.3605664224
0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.063,0.019,0.023,0.142,0.014,0.266,-.021,0.051,0.004,0.005,-.008,0.457,-.004,-.004,-.006,0.029,-.020,0.022,0.045,-.020,-.033,0.030,0.016,0.036,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1432,Samsung Galaxy S7 G930F,"June 27, 2017",5,Five Stars,Absolutely love this phone came on time and works perfect!,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.011,0.032,0.014,0.012,0.000,0.377,0.001,0.015,0.006,0.009,0.014,0.000,0.021,-.006,-.009,0.006,-.005,0.014,0.007,-.007,0.002,0.011,-.006,-.015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,Samsung Galaxy S7 G930F,"April 17, 2017",5,Samsung Galaxy S7,Love the phone,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.018,0.080,0.000,0.009,-.027,0.024,0.009,0.000,-.009,0.530,0.000,0.128,0.028,0.046,-.021,0.000,-.009,0.015,0.011,-.018,0.000,-.038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1434,Samsung Galaxy S7 G930F,"August 7, 2017",5,Five Stars,works perfect until now (3 months),2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.021,0.000,0.000,0.035,0.000,0.000,-.021,0.037,-.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,Samsung Galaxy S7 G930F,"December 14, 2017",4,Four Stars,This was a gift for someone.,3,0.4398630313
0.000,0.000,0.000,0.000,0.000,0.280,0.014,0.004,0.023,0.006,0.031,0.000,0.010,0.000,0.017,0.003,0.048,0.017,0.000,0.009,-.021,-.045,0.003,0.009,0.021,0.045,0.121,0.026,0.107,0.019,-.091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1436,Samsung Galaxy S7 G930F,"May 22, 2017",1,One Star,The phone in the box was not a Galaxy S7 but a Galaxy S5. Avoid this buyer!,4,0.2602413399
0.092,0.000,0.000,0.703,0.125,0.559,0.011,0.091,0.065,0.009,0.020,0.003,0.012,0.002,0.014,0.005,0.117,0.011,0.002,0.013,0.070,0.012,0.007,0.037,0.023,-.136,0.014,0.105,0.212,0.014,0.036,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1437,Samsung Galaxy S7 G930F,"November 21, 2016",1,RESTARTS ON ITS OWN...CONTINUOUSLY UNTIL THE BATTERY DIES.,"After six months of careful usage and no drops or scratches on this phone, I agreed to a Security Update in October of this year. BAD IDEA. As soon as this happened, my phone began to restart. CONTINUOUSLY. OVER NIGHT. I went online to research and most users of the S7 suggest to do a factory reset. I emailed amazon.com and they directed me to a Samsung Customer Service website. I inquired about the damage and they gave me a step by step run through a factory reset. I made sure the battery was full. It was restarting so often that I could not even back up any of my data. I LOST EVERYTHING. I did the reset and it was okay for a few minutes. Just enough time to let me sign into my google account and proceed. It kept restarting. Overnight. I decided to do it one last time so I charged it. Glad I checked back on it after an hour because the device was HOT. I could not even hold it long enough to unplug the charger from the wall. I am just out of luck with this phone. I don't even know what to do or how to get it replaced. I understand the no warranty but what happens to customers like me who took damn good care of their expensive phone and only after a security patch update that the phone started to act up and never returning?!Has anyone had this issue? How was it resolved?",4,0.6869379592
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.029,-.013,0.000,0.000,0.000,0.445,0.000,0.000,0.028,0.364,0.000,0.000,0.018,0.000,0.000,-.028,0.000,-.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1438,Samsung Galaxy S7 G930F,"March 30, 2017",5,Five Stars,It was perfect and what i expected and more,2,0.1591129213
0.481,0.000,0.000,0.000,0.000,0.424,0.000,-.022,-.013,0.011,-.011,0.000,0.005,0.162,-.001,0.000,0.076,0.016,0.012,-.007,0.002,0.021,-.002,0.076,0.037,0.056,0.157,0.057,0.144,0.032,-.069,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1439,Samsung Galaxy S7 G930F,"January 15, 2017",2,i did not like it,i am from Libya and I have bought this product but didn't come seald in the box and it was not the Samsung original box then i found that the original headset is replaced..,1,0.5447301051
0.000,0.000,0.273,0.528,0.000,0.316,0.115,-.028,0.095,0.009,-.004,0.019,-.005,0.241,0.000,0.004,-.009,-.007,0.009,-.021,0.004,0.015,-.007,-.020,0.066,0.003,0.010,-.016,-.018,0.020,0.008,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,Samsung Galaxy S7 G930F,"May 14, 2016",4,Good product! with great design and capacity,"Good product! with great design and capacity.Packing seal was open, which was a concern.Battery yet to see how it works long term.Initial battery performance not so great.",3,0.5998174983
0.000,0.000,0.000,0.000,0.382,0.000,0.016,0.023,0.006,0.036,0.101,-.031,0.023,-.011,0.289,0.003,0.005,-.026,0.070,-.003,0.004,0.016,0.038,-.005,0.020,0.024,-.009,0.009,0.024,0.023,-.023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,Samsung Galaxy S7 G930F,"June 13, 2017",5,Would buy again,Awesome deal on the phone. No complaints. Works like a charm.,2,0.3664279228
0.420,0.000,0.333,0.153,0.000,0.458,0.009,-.009,0.013,0.004,0.019,0.011,0.014,-.007,0.012,0.005,0.102,-.008,0.004,0.001,0.013,-.010,0.025,0.027,0.210,-.014,-.011,-.016,0.017,0.066,0.061,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1442,Samsung Galaxy S7 G930F,"November 24, 2016",5,A great phone at a very good price,"Slick phone, sits properly in the pocket. Working perfectly well in Israel, including software updates when available.Battery lasts for around 2 days during normal operation.Arrived properly in the official package. The only downside is that the charger came with a US plug despite the order of ""EU/LATAM"" model.",2,0.6099616153
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.376,0.039,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-.018,0.000,0.000,0.038,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,Samsung Galaxy S7 G930F,"June 13, 2017",5,Five Stars,"Excellent, no complaints",2,0.1591129213
0.000,0.000,0.528,0.000,0.000,0.000,0.010,-.005,0.199,0.008,0.015,0.000,0.004,0.007,0.008,0.004,-.009,0.008,0.000,0.006,0.004,0.011,0.003,0.011,-.002,0.003,0.004,0.009,-.006,0.047,0.006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,Samsung Galaxy S7 G930F,"July 1, 2016",5,Five Stars,Best phone I've ever had. I am not brave enough to test if it is waterproof.,2,0.4952770474
0.000,0.000,0.000,0.000,0.000,0.923,-.015,0.000,0.000,0.000,-.023,0.000,0.220,0.014,0.000,0.000,-.013,0.000,0.000,0.000,-.008,-.019,0.000,-.015,-.017,0.003,-.009,-.009,0.000,0.000,0.000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,Samsung Galaxy S7 G930F,"October 23, 2017",5,Five Stars,Perfect condition. Love it!,2,0.8653980263
0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.047,0.324,0.011,0.021,0.000,0.021,-.002,0.003,0.005,0.017,0.011,0.000,-.006,-.003,-.043,0.271,0.016,0.018,0.026,0.054,0.014,0.028,-.038,-.096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1446,Samsung Galaxy S7 G930F,"June 7, 2016",5,Good phone,"Phone was smaller than I expected, I thought it was the same size as the S7 edge. But overall a good phone.",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.012,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.021,-.028,0.022,0.021,0.045,0.000,-.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,Samsung Galaxy S7 G930F,"December 1, 2017",1,I had a really bad experience whit this phone and now in Argentina nobody ...,I had a really bad experience whit this phoneand now in Argentina nobody can fix it. shame on samsung,4,0.2442370934
0.000,0.276,0.000,0.428,0.000,0.000,0.380,-.002,0.015,0.026,-.015,-.011,0.253,-.007,0.041,0.010,-.052,-.005,0.000,0.035,0.023,-.035,0.036,0.010,0.333,-.031,-.036,-.050,-.057,0.010,0.041,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1448,Samsung Galaxy S7 G930F,"September 14, 2016",5,Five Stars,Great phone all around. Love the camera. I connected it to metropcs and it works perfectly,2,0.4180569085
0.000,0.262,0.000,0.000,0.000,0.000,0.361,-.005,0.008,0.025,-.006,-.011,0.228,-.006,0.025,0.004,-.027,-.019,0.000,0.034,0.014,-.022,0.003,0.010,0.008,0.025,-.021,-.012,-.026,-.004,0.009,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,Samsung Galaxy S7 G930F,"December 13, 2016",5,AWESOME PHONE,I'm still learning the difference between this and the 5s. I love the camera! Great phone,2,0.2801659084
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.011,0.017,0.000,-.008,0.320,0.000,0.000,0.032,0.007,-.003,-.047,0.000,0.000,0.008,0.063,0.000,0.015,0.122,-.010,0.021,0.028,-.012,0.000,0.011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1450,Samsung Galaxy S7 G930F,"June 21, 2017",5,Both phones worked great. Unlocked used in philippines S,"Both phones worked great.Unlocked  used in philippines S. korea, japan, thailand, usa.",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.012,0.298,0.006,0.000,0.015,0.006,0.011,-.006,0.007,0.000,0.093,-.019,0.011,0.057,-.057,-.035,0.013,0.008,0.001,0.023,-.028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1451,Samsung Galaxy S7 G930F,"June 1, 2017",5,So far so good!!,"Everything working great after a month of use, and I could update to android 7.0 immediately.",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.016,0.000,0.000,0.038,0.022,0.015,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.032,-.008,0.000,0.000,-.015,0.016,0.000,-.021,0.037,0.030,0.084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1452,Samsung Galaxy S7 G930F,"April 30, 2016",5,Five Stars,Like it a lot. Item arrived in a timely manner.,2,0.3953001751
0.000,0.000,0.000,0.000,0.000,0.000,-.008,-.015,0.171,0.000,0.000,0.000,-.011,0.024,0.000,0.000,-.018,0.000,0.000,-.007,0.000,0.000,0.000,0.000,-.013,0.009,0.000,0.000,-.017,0.043,0.019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,Samsung Galaxy S7 G930F,"February 26, 2017",5,Five Stars,Very good mobile,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.712,0.024,-.012,0.026,0.011,0.021,0.000,0.018,-.017,0.023,0.005,0.056,0.023,0.000,0.016,-.012,-.031,0.004,0.016,0.012,-.017,0.043,0.014,0.070,0.019,-.012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,Samsung Galaxy S7 G930F,"August 28, 2016",1,Product opened,"The phone is ok but the black box was opened before, it was damaged and I saw fingerprints on the phone.",4,0.6227088169
0.000,0.000,0.000,0.000,0.000,0.000,0.025,-.011,0.027,0.012,0.420,0.000,0.019,-.018,0.012,0.005,0.008,-.010,-.020,0.017,0.006,0.023,-.013,-.002,0.012,0.026,0.006,-.005,0.009,-.005,-.012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,Samsung Galaxy S7 G930F,"June 22, 2017",5,Five Stars,Love my phone!,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.008,-.014,0.010,0.000,0.000,0.009,0.000,0.000,0.019,0.000,0.000,-.004,-.001,0.000,0.000,-.021,-.005,0.032,0.015,-.004,0.026,0.147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1456,Samsung Galaxy S7 G930F,"June 12, 2017",1,Not so International,I received a AT&T preset device. It has several local US features. I am having a lot of problems to use it in Buenos Aires.,4,0.2442370934
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.321,0.081,0.043,0.000,0.000,0.038,0.000,0.000,0.043,0.027,-.019,-.011,-.055,0.000,0.000,-.030,0.009,-.002,-.001,0.043,0.060,0.096,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1457,Samsung Galaxy S7 G930F,"March 30, 2016",5,Five Stars,Excellent. I've received it on time. I apreciate.,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.018,-.004,0.026,0.009,-.001,0.001,0.248,0.001,0.009,0.011,-.040,-.003,0.000,0.013,0.005,-.040,0.037,0.028,0.344,-.016,0.105,-.025,-.033,0.010,0.212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1458,Samsung Galaxy S7 G930F,"December 15, 2017",5,Five Stars,Love this phone.  Works perfectly.  Was unlocked as advertised.,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.544,-.008,0.027,0.170,0.000,0.016,0.000,-.010,0.012,0.018,0.000,0.003,0.028,0.000,0.005,-.016,-.052,0.040,0.010,-.012,-.034,-.027,-.018,-.013,0.347,-.012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1459,Samsung Galaxy S7 G930F,"July 25, 2016",4,S7,"So far so good, delivery was prompt...I havent had any issues as yet. #FingersCrossed",3,0.6474074129
0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.010,0.029,0.013,0.024,0.000,0.020,-.019,-.002,0.006,0.008,0.013,0.000,0.018,0.006,0.025,0.427,0.018,0.013,0.015,0.007,0.015,0.010,-.006,-.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1460,Samsung Galaxy S7 G930F,"May 31, 2017",5,Five Stars,The phone is fabulous. It is more than what I expected!,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.019,-.034,0.012,0.000,0.000,-.016,0.333,0.006,0.000,0.000,-.012,0.012,-.008,0.009,0.002,0.292,0.193,-.004,0.017,-.027,-.043,0.000,0.000,-.002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1461,Samsung Galaxy S7 G930F,"August 18, 2016",5,Five Stars,"A great product with high quality, it was delivered early than expected. I will highly recommend it.",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.278,0.013,0.006,0.003,0.000,0.009,-.009,0.006,0.003,0.026,-.009,0.006,0.008,0.003,-.013,0.002,0.028,0.006,-.014,-.014,-.002,0.055,0.036,-.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,Samsung Galaxy S7 G930F,"February 12, 2018",1,The phone is giving me problem. Its use to ...,The phone is giving me problem. Its use to stuck and off automatically after every two to three days. Plz give me any contact number where i can report the issue so that the problem should be solved as soon as possible.,4,0.2442370934
